# real imag
3.89606677356059361e-01 -1.21766292723706482e-01
-1.76634531215702807e-02 1.13651322679283615e-01
-1.51737753481863968e-01 2.49914249441692299e-01
-5.10128315735577653e-02 -8.50301381472825191e-01
-1.30509525932844150e-01 7.94345528581777705e-02
-7.31224328882717073e-02 3.22342756155821974e-01
-6.18181845319081491e-01 2.34235466219493871e-01
-8.78737713753057897e-02 4.73571295113062063e-01
2.20666749535282092e-01 5.64757711646636462e-01
-4.84231372458678755e-01 2.53680031388997529e-01
1.35128488101869781e-01 1.67474126495718023e-01
2.61702545570411893e-01 2.87077367303339326e-01
3.40886412897286106e-01 -6.51022316817463503e-02
3.62853228624946789e-01 -8.44607783947658175e-02
-3.20282813883037698e-01 6.87698217620092977e-01
-3.00843901001123959e-01 4.79510736977695917e-01
1.81518090381860897e-01 -3.58203385052922874e-01
-6.03676415238473957e-02 2.04939685196085492e-01
-1.24870293046383099e-01 5.97191216477254080e-02
-1.91960983464287249e-01 -4.20350838538573135e-01
2.24494278781554729e-01 7.19658408078352907e-01
1.75043367504479214e-01 5.49257644652056620e-01
-4.71688900566184732e-01 -5.22470813567937620e-02
-3.06566402513870739e-01 2.50364848778509230e-01
5.32937033068556290e-02 -6.47318813872862914e-02
5.90864516737097320e-02 1.95223531619911961e-01
2.67369838952789096e-01 3.50461787032505190e-01
-1.56285331952385309e-01 8.51314394947562336e-01
3.29608417631854153e-02 5.30217847923165508e-01
-3.82748998023505871e-01 -4.63874947815632488e-01
5.03721284716109191e-02 2.40456243809239412e-01
2.01037592042311919e-01 4.26104660375127786e-01
-3.00333318609122379e-01 6.42736362089524671e-01
2.80892522650973198e-01 3.17189285286830436e-01
-3.57356059867131259e-01 5.13857187944920191e-01
2.39341496188197167e-01 -8.58178229461038833e-01
-2.91551353190742657e-01 -1.95772011061929374e-01
2.71850016112995141e-01 -8.49038252182439945e-02
-3.54637798518457753e-02 4.57942341459767269e-02
-1.59381454431050507e-01 1.75464056351985948e-01
-7.94207650771219381e-02 -1.63341315806533549e-01
-4.10048231766745097e-01 -9.48682578260369169e-02
-2.33384832259243197e-01 -3.77519491636641724e-01
4.36323684621450492e-01 -3.84784417250751631e-01
-1.75087649855020844e-01 5.00912627600710314e-01
-6.00307225007063947e-03 3.41353151164742352e-01
-1.50434412135427298e-01 1.83914420527089340e-01
9.24659671522503335e-02 4.42678987585886530e-01
7.91915745232014023e-01 -2.41398109284067297e-01
-8.91350691065035117e-02 1.81182319500765521e-01
2.24142259615108974e-01 -4.18268966942325959e-01
8.37868469672437416e-02 -4.18227355399591494e-01
5.86742403315983152e-01 -2.82739828609937738e-01
3.86417892221918247e-01 -3.93896551302859388e-01
5.75781260021326763e-02 2.46558458871391578e-01
-2.14140543561229996e-01 -3.23110500618102037e-01
4.19474978076327609e-01 -3.31019130935633066e-01
-3.46933135509891077e-01 1.44557292193780274e-01
-1.38230947684292282e-01 -1.43048014513741106e-01
-1.29997464424199294e-01 -5.22191207384690492e-01
8.98850657296041966e-02 -6.28826235853375159e-01
-4.04039453458437781e-01 2.12387861220267232e-01
2.12634978004120373e-01 5.74262589412635971e-01
6.91241710438179335e-02 -2.24606773951090383e-01
3.47665970854177442e-01 -3.91112302060273309e-01
1.43059887901523852e-01 -2.96989608271381378e-01
-2.03095080946750564e-02 -3.79773255554482492e-01
-1.50535067968328273e-01 -2.10345920865476071e-01
1.64332876214540596e-01 4.73281326202290242e-01
-2.39972491640704277e-01 2.82322940990301696e-01
3.79449668335878967e-02 -6.83262425920372340e-01
-2.51301833609079983e-01 1.38747681916120275e-01
-2.66063374359950013e-02 1.11446903238236333e-01
-3.73449175194922045e-02 7.29811679888514919e-01
